Fraction Removed,LCC Size,Number of Components
0.2472,1254,7
0.2474,1253,7
0.2476,1252,7
0.2478,1251,7
0.2480,1250,7
0.2482,1247,8
0.2484,1246,8
0.2486,1245,8
0.2488,1244,8
0.2490,1243,8
0.2492,1242,8
0.2494,1241,8
0.2496,1240,8
0.2498,1239,8
0.2500,1238,8
0.2502,1237,8
0.2504,1236,8
0.2506,1235,8
0.2508,1234,8
0.2510,1233,8
0.2512,1232,8
0.2514,1231,8
0.2516,1230,8
0.2518,1229,8
0.2520,1228,8
0.2522,1227,8
0.2524,1226,8
0.2526,1225,8
0.2528,1224,8
0.2530,1223,8
0.2532,1223,8
0.2534,1222,8
0.2536,1221,8
0.2538,1220,8
0.2540,1219,8
0.2542,1218,8
0.2544,1217,8
0.2546,1216,8
0.2548,1215,8
0.2550,1214,8
0.2552,1213,8
0.2554,1212,8
0.2556,1211,8
0.2558,1210,8
0.2560,1209,8
0.2562,1208,8
0.2564,1207,8
0.2566,1206,8
0.2568,1205,8
0.2570,1204,8
0.2572,1203,8
0.2574,1202,8
0.2576,1201,8
0.2578,1200,8
0.2580,1199,8
0.2582,1198,8
0.2584,1197,8
0.2586,1196,8
0.2588,1195,8
0.2590,1194,8
0.2592,1193,8
0.2594,1192,8
0.2596,1191,8
0.2598,1190,8
0.2600,1189,8
0.2602,1188,8
0.2604,1187,8
0.2606,1185,9
0.2608,1184,9
0.2610,1183,9
0.2612,1182,9
0.2614,1181,9
0.2616,1180,9
0.2618,1179,9
0.2620,1178,9
0.2622,1177,9
0.2624,1176,9
0.2626,1175,9
0.2628,1174,9
0.2630,1173,9
0.2632,1172,9
0.2634,1171,9
0.2636,1170,9
0.2638,1169,9
0.2640,1168,9
0.2642,1167,9
0.2644,1166,9
0.2646,1165,9
0.2648,1164,9
0.2650,1163,9
0.2652,1162,9
0.2654,1161,9
0.2656,1160,9
0.2658,1159,9
0.2660,1158,9
0.2662,1155,10
0.2664,1154,10
0.2666,1153,10
0.2668,1152,10
0.2670,1151,10
0.2672,1150,10
0.2674,1149,10
